O0 Param1 13.045779 0.35 
O0 Param2 51.619864 0.43
O0 Param3 51.615904 0.35
O2 Param1 7.663376 0.56
O2 Param2 31.540309 0.23 
O2 Param3 31.823654 0.643
O3 Param1 7.668021 0.46
O3 Param2 31.594860 0.236 
O3 Param3 31.627110 0.34
